Date,MonthID
"Thursday, July 15, 1999",199907
"Friday, July 16, 1999",199907
"Saturday, July 17, 1999",199907
"Sunday, July 18, 1999",199907
"Monday, July 19, 1999",199907
"Tuesday, July 20, 1999",199907
"Wednesday, July 21, 1999",199907
"Thursday, July 22, 1999",199907
"Friday, July 23, 1999",199907
"Saturday, July 24, 1999",199907
"Sunday, July 25, 1999",199907
"Monday, July 26, 1999",199907
"Tuesday, July 27, 1999",199907
"Wednesday, July 28, 1999",199907
"Thursday, July 29, 1999",199907
"Friday, July 30, 1999",199907
"Saturday, July 31, 1999",199907
"Sunday, August 1, 1999",199908
"Monday, August 2, 1999",199908
"Tuesday, August 3, 1999",199908
"Wednesday, August 4, 1999",199908
"Thursday, August 5, 1999",199908
"Friday, August 6, 1999",199908
"Saturday, August 7, 1999",199908
"Sunday, August 8, 1999",199908
"Monday, August 9, 1999",199908
"Tuesday, August 10, 1999",199908
"Wednesday, August 11, 1999",199908
"Thursday, August 12, 1999",199908
"Friday, August 13, 1999",199908
"Saturday, August 14, 1999",199908
"Sunday, August 15, 1999",199908
"Monday, August 16, 1999",199908
"Tuesday, August 17, 1999",199908
"Wednesday, August 18, 1999",199908
"Thursday, August 19, 1999",199908
"Friday, August 20, 1999",199908
"Saturday, August 21, 1999",199908
"Sunday, August 22, 1999",199908
"Monday, August 23, 1999",199908
"Tuesday, August 24, 1999",199908
"Wednesday, August 25, 1999",199908
"Thursday, August 26, 1999",199908
"Friday, August 27, 1999",199908
"Saturday, August 28, 1999",199908
"Sunday, August 29, 1999",199908
"Monday, August 30, 1999",199908
"Tuesday, August 31, 1999",199908
"Wednesday, September 1, 1999",199909
"Thursday, September 2, 1999",199909
"Friday, September 3, 1999",199909
"Saturday, September 4, 1999",199909
"Sunday, September 5, 1999",199909
"Monday, September 6, 1999",199909
"Tuesday, September 7, 1999",199909
"Wednesday, September 8, 1999",199909
"Thursday, September 9, 1999",199909
"Friday, September 10, 1999",199909
"Saturday, September 11, 1999",199909
"Sunday, September 12, 1999",199909
"Monday, September 13, 1999",199909
"Tuesday, September 14, 1999",199909
"Wednesday, September 15, 1999",199909
"Thursday, September 16, 1999",199909
"Friday, September 17, 1999",199909
"Saturday, September 18, 1999",199909
"Sunday, September 19, 1999",199909
"Monday, September 20, 1999",199909
"Tuesday, September 21, 1999",199909
"Wednesday, September 22, 1999",199909
"Thursday, September 23, 1999",199909
"Friday, September 24, 1999",199909
"Saturday, September 25, 1999",199909
"Sunday, September 26, 1999",199909
"Monday, September 27, 1999",199909
"Tuesday, September 28, 1999",199909
"Wednesday, September 29, 1999",199909
"Thursday, September 30, 1999",199909
"Friday, October 1, 1999",199910
"Saturday, October 2, 1999",199910
"Sunday, October 3, 1999",199910
"Monday, October 4, 1999",199910
"Tuesday, October 5, 1999",199910
"Wednesday, October 6, 1999",199910
"Thursday, October 7, 1999",199910
"Friday, October 8, 1999",199910
"Saturday, October 9, 1999",199910
"Sunday, October 10, 1999",199910
"Monday, October 11, 1999",199910
"Tuesday, October 12, 1999",199910
"Wednesday, October 13, 1999",199910
"Thursday, October 14, 1999",199910
"Friday, October 15, 1999",199910
"Saturday, October 16, 1999",199910
"Sunday, October 17, 1999",199910
"Monday, October 18, 1999",199910
"Tuesday, October 19, 1999",199910
"Wednesday, October 20, 1999",199910
"Thursday, October 21, 1999",199910
"Friday, October 22, 1999",199910
"Saturday, October 23, 1999",199910
"Sunday, October 24, 1999",199910
"Monday, October 25, 1999",199910
"Tuesday, October 26, 1999",199910
"Wednesday, October 27, 1999",199910
"Thursday, October 28, 1999",199910
"Friday, October 29, 1999",199910
"Saturday, October 30, 1999",199910
"Sunday, October 31, 1999",199910
"Monday, November 1, 1999",199911
"Tuesday, November 2, 1999",199911
"Wednesday, November 3, 1999",199911
"Thursday, November 4, 1999",199911
"Friday, November 5, 1999",199911
"Saturday, November 6, 1999",199911
"Sunday, November 7, 1999",199911
"Monday, November 8, 1999",199911
"Tuesday, November 9, 1999",199911
"Wednesday, November 10, 1999",199911
"Thursday, November 11, 1999",199911
"Friday, November 12, 1999",199911
"Saturday, November 13, 1999",199911
"Sunday, November 14, 1999",199911
"Monday, November 15, 1999",199911
"Tuesday, November 16, 1999",199911
"Wednesday, November 17, 1999",199911
"Thursday, November 18, 1999",199911
"Friday, November 19, 1999",199911
"Saturday, November 20, 1999",199911
"Sunday, November 21, 1999",199911
"Monday, November 22, 1999",199911
"Tuesday, November 23, 1999",199911
"Wednesday, November 24, 1999",199911
"Thursday, November 25, 1999",199911
"Friday, November 26, 1999",199911
"Saturday, November 27, 1999",199911
"Sunday, November 28, 1999",199911
"Monday, November 29, 1999",199911
"Tuesday, November 30, 1999",199911
"Wednesday, December 1, 1999",199912
"Thursday, December 2, 1999",199912
"Friday, December 3, 1999",199912
"Saturday, December 4, 1999",199912
"Sunday, December 5, 1999",199912
"Monday, December 6, 1999",199912
"Tuesday, December 7, 1999",199912
"Wednesday, December 8, 1999",199912
"Thursday, December 9, 1999",199912
"Friday, December 10, 1999",199912
"Saturday, December 11, 1999",199912
"Sunday, December 12, 1999",199912
"Monday, December 13, 1999",199912
"Tuesday, December 14, 1999",199912
"Wednesday, December 15, 1999",199912
"Thursday, December 16, 1999",199912
"Friday, December 17, 1999",199912
"Saturday, December 18, 1999",199912
"Sunday, December 19, 1999",199912
"Monday, December 20, 1999",199912
"Tuesday, December 21, 1999",199912
"Wednesday, December 22, 1999",199912
"Thursday, December 23, 1999",199912
"Friday, December 24, 1999",199912
"Saturday, December 25, 1999",199912
"Sunday, December 26, 1999",199912
"Monday, December 27, 1999",199912
"Tuesday, December 28, 1999",199912
"Wednesday, December 29, 1999",199912
"Thursday, December 30, 1999",199912
"Friday, December 31, 1999",199912
"Saturday, January 1, 2000",200001
"Sunday, January 2, 2000",200001
"Monday, January 3, 2000",200001
"Tuesday, January 4, 2000",200001
"Wednesday, January 5, 2000",200001
"Thursday, January 6, 2000",200001
"Friday, January 7, 2000",200001
"Saturday, January 8, 2000",200001
"Sunday, January 9, 2000",200001
"Monday, January 10, 2000",200001
"Tuesday, January 11, 2000",200001
"Wednesday, January 12, 2000",200001
"Thursday, January 13, 2000",200001
"Friday, January 14, 2000",200001
"Saturday, January 15, 2000",200001
"Sunday, January 16, 2000",200001
"Monday, January 17, 2000",200001
"Tuesday, January 18, 2000",200001
"Wednesday, January 19, 2000",200001
"Thursday, January 20, 2000",200001
"Friday, January 21, 2000",200001
"Saturday, January 22, 2000",200001
"Sunday, January 23, 2000",200001
"Monday, January 24, 2000",200001
"Tuesday, January 25, 2000",200001
"Wednesday, January 26, 2000",200001
"Thursday, January 27, 2000",200001
"Friday, January 28, 2000",200001
"Saturday, January 29, 2000",200001
"Sunday, January 30, 2000",200001
"Monday, January 31, 2000",200001
"Tuesday, February 1, 2000",200002
"Wednesday, February 2, 2000",200002
"Thursday, February 3, 2000",200002
"Friday, February 4, 2000",200002
"Saturday, February 5, 2000",200002
"Sunday, February 6, 2000",200002
"Monday, February 7, 2000",200002
"Tuesday, February 8, 2000",200002
"Wednesday, February 9, 2000",200002
"Thursday, February 10, 2000",200002
"Friday, February 11, 2000",200002
"Saturday, February 12, 2000",200002
"Sunday, February 13, 2000",200002
"Monday, February 14, 2000",200002
"Tuesday, February 15, 2000",200002
"Wednesday, February 16, 2000",200002
"Thursday, February 17, 2000",200002
"Friday, February 18, 2000",200002
"Saturday, February 19, 2000",200002
"Sunday, February 20, 2000",200002
"Monday, February 21, 2000",200002
"Tuesday, February 22, 2000",200002
"Wednesday, February 23, 2000",200002
"Thursday, February 24, 2000",200002
"Friday, February 25, 2000",200002
"Saturday, February 26, 2000",200002
"Sunday, February 27, 2000",200002
"Monday, February 28, 2000",200002
"Tuesday, February 29, 2000",200002
"Wednesday, March 1, 2000",200003
"Thursday, March 2, 2000",200003
"Friday, March 3, 2000",200003
"Saturday, March 4, 2000",200003
"Sunday, March 5, 2000",200003
"Monday, March 6, 2000",200003
"Tuesday, March 7, 2000",200003
"Wednesday, March 8, 2000",200003
"Thursday, March 9, 2000",200003
"Friday, March 10, 2000",200003
"Saturday, March 11, 2000",200003
"Sunday, March 12, 2000",200003
"Monday, March 13, 2000",200003
"Tuesday, March 14, 2000",200003
"Wednesday, March 15, 2000",200003
"Thursday, March 16, 2000",200003
"Friday, March 17, 2000",200003
"Saturday, March 18, 2000",200003
"Sunday, March 19, 2000",200003
"Monday, March 20, 2000",200003
"Tuesday, March 21, 2000",200003
"Wednesday, March 22, 2000",200003
"Thursday, March 23, 2000",200003
"Friday, March 24, 2000",200003
"Saturday, March 25, 2000",200003
"Sunday, March 26, 2000",200003
"Monday, March 27, 2000",200003
"Tuesday, March 28, 2000",200003
"Wednesday, March 29, 2000",200003
"Thursday, March 30, 2000",200003
"Friday, March 31, 2000",200003
"Saturday, April 1, 2000",200004
"Sunday, April 2, 2000",200004
"Monday, April 3, 2000",200004
"Tuesday, April 4, 2000",200004
"Wednesday, April 5, 2000",200004
"Thursday, April 6, 2000",200004
"Friday, April 7, 2000",200004
"Saturday, April 8, 2000",200004
"Sunday, April 9, 2000",200004
"Monday, April 10, 2000",200004
"Tuesday, April 11, 2000",200004
"Wednesday, April 12, 2000",200004
"Thursday, April 13, 2000",200004
"Friday, April 14, 2000",200004
"Saturday, April 15, 2000",200004
"Sunday, April 16, 2000",200004
"Monday, April 17, 2000",200004
"Tuesday, April 18, 2000",200004
"Wednesday, April 19, 2000",200004
"Thursday, April 20, 2000",200004
"Friday, April 21, 2000",200004
"Saturday, April 22, 2000",200004
"Sunday, April 23, 2000",200004
"Monday, April 24, 2000",200004
"Tuesday, April 25, 2000",200004
"Wednesday, April 26, 2000",200004
"Thursday, April 27, 2000",200004
"Friday, April 28, 2000",200004
"Saturday, April 29, 2000",200004
"Sunday, April 30, 2000",200004
"Monday, May 1, 2000",200005
"Tuesday, May 2, 2000",200005
"Wednesday, May 3, 2000",200005
"Thursday, May 4, 2000",200005
"Friday, May 5, 2000",200005
"Saturday, May 6, 2000",200005
"Sunday, May 7, 2000",200005
"Monday, May 8, 2000",200005
"Tuesday, May 9, 2000",200005
"Wednesday, May 10, 2000",200005
"Thursday, May 11, 2000",200005
"Friday, May 12, 2000",200005
"Saturday, May 13, 2000",200005
"Sunday, May 14, 2000",200005
"Monday, May 15, 2000",200005
"Tuesday, May 16, 2000",200005
"Wednesday, May 17, 2000",200005
"Thursday, May 18, 2000",200005
"Friday, May 19, 2000",200005
"Saturday, May 20, 2000",200005
"Sunday, May 21, 2000",200005
"Monday, May 22, 2000",200005
"Tuesday, May 23, 2000",200005
"Wednesday, May 24, 2000",200005
"Thursday, May 25, 2000",200005
"Friday, May 26, 2000",200005
"Saturday, May 27, 2000",200005
"Sunday, May 28, 2000",200005
"Monday, May 29, 2000",200005
"Tuesday, May 30, 2000",200005
"Wednesday, May 31, 2000",200005
"Thursday, June 1, 2000",200006
"Friday, June 2, 2000",200006
"Saturday, June 3, 2000",200006
"Sunday, June 4, 2000",200006
"Monday, June 5, 2000",200006
"Tuesday, June 6, 2000",200006
"Wednesday, June 7, 2000",200006
"Thursday, June 8, 2000",200006
"Friday, June 9, 2000",200006
"Saturday, June 10, 2000",200006
"Sunday, June 11, 2000",200006
"Monday, June 12, 2000",200006
"Tuesday, June 13, 2000",200006
"Wednesday, June 14, 2000",200006
"Thursday, June 15, 2000",200006
"Friday, June 16, 2000",200006
"Saturday, June 17, 2000",200006
"Sunday, June 18, 2000",200006
"Monday, June 19, 2000",200006
"Tuesday, June 20, 2000",200006
"Wednesday, June 21, 2000",200006
"Thursday, June 22, 2000",200006
"Friday, June 23, 2000",200006
"Saturday, June 24, 2000",200006
"Sunday, June 25, 2000",200006
"Monday, June 26, 2000",200006
"Tuesday, June 27, 2000",200006
"Wednesday, June 28, 2000",200006
"Thursday, June 29, 2000",200006
"Friday, June 30, 2000",200006
"Saturday, July 1, 2000",200007
"Sunday, July 2, 2000",200007
"Monday, July 3, 2000",200007
"Tuesday, July 4, 2000",200007
"Wednesday, July 5, 2000",200007
"Thursday, July 6, 2000",200007
"Friday, July 7, 2000",200007
"Saturday, July 8, 2000",200007
"Sunday, July 9, 2000",200007
"Monday, July 10, 2000",200007
"Tuesday, July 11, 2000",200007
"Wednesday, July 12, 2000",200007
"Thursday, July 13, 2000",200007
"Friday, July 14, 2000",200007
"Saturday, July 15, 2000",200007
"Sunday, July 16, 2000",200007
"Monday, July 17, 2000",200007
"Tuesday, July 18, 2000",200007
"Wednesday, July 19, 2000",200007
"Thursday, July 20, 2000",200007
"Friday, July 21, 2000",200007
"Saturday, July 22, 2000",200007
"Sunday, July 23, 2000",200007
"Monday, July 24, 2000",200007
"Tuesday, July 25, 2000",200007
"Wednesday, July 26, 2000",200007
"Thursday, July 27, 2000",200007
"Friday, July 28, 2000",200007
"Saturday, July 29, 2000",200007
"Sunday, July 30, 2000",200007
"Monday, July 31, 2000",200007
"Tuesday, August 1, 2000",200008
"Wednesday, August 2, 2000",200008
"Thursday, August 3, 2000",200008
"Friday, August 4, 2000",200008
"Saturday, August 5, 2000",200008
"Sunday, August 6, 2000",200008
"Monday, August 7, 2000",200008
"Tuesday, August 8, 2000",200008
"Wednesday, August 9, 2000",200008
"Thursday, August 10, 2000",200008
"Friday, August 11, 2000",200008
"Saturday, August 12, 2000",200008
"Sunday, August 13, 2000",200008
"Monday, August 14, 2000",200008
"Tuesday, August 15, 2000",200008
"Wednesday, August 16, 2000",200008
"Thursday, August 17, 2000",200008
"Friday, August 18, 2000",200008
"Saturday, August 19, 2000",200008
"Sunday, August 20, 2000",200008
"Monday, August 21, 2000",200008
"Tuesday, August 22, 2000",200008
"Wednesday, August 23, 2000",200008
"Thursday, August 24, 2000",200008
"Friday, August 25, 2000",200008
"Saturday, August 26, 2000",200008
"Sunday, August 27, 2000",200008
"Monday, August 28, 2000",200008
"Tuesday, August 29, 2000",200008
"Wednesday, August 30, 2000",200008
"Thursday, August 31, 2000",200008
"Friday, September 1, 2000",200009
"Saturday, September 2, 2000",200009
"Sunday, September 3, 2000",200009
"Monday, September 4, 2000",200009
"Tuesday, September 5, 2000",200009
"Wednesday, September 6, 2000",200009
"Thursday, September 7, 2000",200009
"Friday, September 8, 2000",200009
"Saturday, September 9, 2000",200009
"Sunday, September 10, 2000",200009
"Monday, September 11, 2000",200009
"Tuesday, September 12, 2000",200009
"Wednesday, September 13, 2000",200009
"Thursday, September 14, 2000",200009
"Friday, September 15, 2000",200009
"Saturday, September 16, 2000",200009
"Sunday, September 17, 2000",200009
"Monday, September 18, 2000",200009
"Tuesday, September 19, 2000",200009
"Wednesday, September 20, 2000",200009
"Thursday, September 21, 2000",200009
"Friday, September 22, 2000",200009
"Saturday, September 23, 2000",200009
"Sunday, September 24, 2000",200009
"Monday, September 25, 2000",200009
"Tuesday, September 26, 2000",200009
"Wednesday, September 27, 2000",200009
"Thursday, September 28, 2000",200009
"Friday, September 29, 2000",200009
"Saturday, September 30, 2000",200009
"Sunday, October 1, 2000",200010
"Monday, October 2, 2000",200010
"Tuesday, October 3, 2000",200010
"Wednesday, October 4, 2000",200010
"Thursday, October 5, 2000",200010
"Friday, October 6, 2000",200010
"Saturday, October 7, 2000",200010
"Sunday, October 8, 2000",200010
"Monday, October 9, 2000",200010
"Tuesday, October 10, 2000",200010
"Wednesday, October 11, 2000",200010
"Thursday, October 12, 2000",200010
"Friday, October 13, 2000",200010
"Saturday, October 14, 2000",200010
"Sunday, October 15, 2000",200010
"Monday, October 16, 2000",200010
"Tuesday, October 17, 2000",200010
"Wednesday, October 18, 2000",200010
"Thursday, October 19, 2000",200010
"Friday, October 20, 2000",200010
"Saturday, October 21, 2000",200010
"Sunday, October 22, 2000",200010
"Monday, October 23, 2000",200010
"Tuesday, October 24, 2000",200010
"Wednesday, October 25, 2000",200010
"Thursday, October 26, 2000",200010
"Friday, October 27, 2000",200010
"Saturday, October 28, 2000",200010
"Sunday, October 29, 2000",200010
"Monday, October 30, 2000",200010
"Tuesday, October 31, 2000",200010
"Wednesday, November 1, 2000",200011
"Thursday, November 2, 2000",200011
"Friday, November 3, 2000",200011
"Saturday, November 4, 2000",200011
"Sunday, November 5, 2000",200011
"Monday, November 6, 2000",200011
"Tuesday, November 7, 2000",200011
"Wednesday, November 8, 2000",200011
"Thursday, November 9, 2000",200011
"Friday, November 10, 2000",200011
"Saturday, November 11, 2000",200011
"Sunday, November 12, 2000",200011
"Monday, November 13, 2000",200011
"Tuesday, November 14, 2000",200011
"Wednesday, November 15, 2000",200011
"Thursday, November 16, 2000",200011
"Friday, November 17, 2000",200011
"Saturday, November 18, 2000",200011
"Sunday, November 19, 2000",200011
"Monday, November 20, 2000",200011
"Tuesday, November 21, 2000",200011
"Wednesday, November 22, 2000",200011
"Thursday, November 23, 2000",200011
"Friday, November 24, 2000",200011
"Saturday, November 25, 2000",200011
"Sunday, November 26, 2000",200011
"Monday, November 27, 2000",200011
"Tuesday, November 28, 2000",200011
"Wednesday, November 29, 2000",200011
"Thursday, November 30, 2000",200011
"Friday, December 1, 2000",200012
"Saturday, December 2, 2000",200012
"Sunday, December 3, 2000",200012
"Monday, December 4, 2000",200012
"Tuesday, December 5, 2000",200012
"Wednesday, December 6, 2000",200012
"Thursday, December 7, 2000",200012
"Friday, December 8, 2000",200012
"Saturday, December 9, 2000",200012
"Sunday, December 10, 2000",200012
"Monday, December 11, 2000",200012
"Tuesday, December 12, 2000",200012
"Wednesday, December 13, 2000",200012
"Thursday, December 14, 2000",200012
"Friday, December 15, 2000",200012
"Saturday, December 16, 2000",200012
"Sunday, December 17, 2000",200012
"Monday, December 18, 2000",200012
"Tuesday, December 19, 2000",200012
"Wednesday, December 20, 2000",200012
"Thursday, December 21, 2000",200012
"Friday, December 22, 2000",200012
"Saturday, December 23, 2000",200012
"Sunday, December 24, 2000",200012
"Monday, December 25, 2000",200012
"Tuesday, December 26, 2000",200012
"Wednesday, December 27, 2000",200012
"Thursday, December 28, 2000",200012
"Friday, December 29, 2000",200012
"Saturday, December 30, 2000",200012
"Sunday, December 31, 2000",200012
"Monday, January 1, 2001",200101
"Tuesday, January 2, 2001",200101
"Wednesday, January 3, 2001",200101
"Thursday, January 4, 2001",200101
"Friday, January 5, 2001",200101
"Saturday, January 6, 2001",200101
"Sunday, January 7, 2001",200101
"Monday, January 8, 2001",200101
"Tuesday, January 9, 2001",200101
"Wednesday, January 10, 2001",200101
"Thursday, January 11, 2001",200101
"Friday, January 12, 2001",200101
"Saturday, January 13, 2001",200101
"Sunday, January 14, 2001",200101
"Monday, January 15, 2001",200101
"Tuesday, January 16, 2001",200101
"Wednesday, January 17, 2001",200101
"Thursday, January 18, 2001",200101
"Friday, January 19, 2001",200101
"Saturday, January 20, 2001",200101
"Sunday, January 21, 2001",200101
"Monday, January 22, 2001",200101
"Tuesday, January 23, 2001",200101
"Wednesday, January 24, 2001",200101
"Thursday, January 25, 2001",200101
"Friday, January 26, 2001",200101
"Saturday, January 27, 2001",200101
"Sunday, January 28, 2001",200101
"Monday, January 29, 2001",200101
"Tuesday, January 30, 2001",200101
"Wednesday, January 31, 2001",200101
"Thursday, February 1, 2001",200102
"Friday, February 2, 2001",200102
"Saturday, February 3, 2001",200102
"Sunday, February 4, 2001",200102
"Monday, February 5, 2001",200102
"Tuesday, February 6, 2001",200102
"Wednesday, February 7, 2001",200102
"Thursday, February 8, 2001",200102
"Friday, February 9, 2001",200102
"Saturday, February 10, 2001",200102
"Sunday, February 11, 2001",200102
"Monday, February 12, 2001",200102
"Tuesday, February 13, 2001",200102
"Wednesday, February 14, 2001",200102
"Thursday, February 15, 2001",200102
"Friday, February 16, 2001",200102
"Saturday, February 17, 2001",200102
"Sunday, February 18, 2001",200102
"Monday, February 19, 2001",200102
"Tuesday, February 20, 2001",200102
"Wednesday, February 21, 2001",200102
"Thursday, February 22, 2001",200102
"Friday, February 23, 2001",200102
"Saturday, February 24, 2001",200102
"Sunday, February 25, 2001",200102
"Monday, February 26, 2001",200102
"Tuesday, February 27, 2001",200102
"Wednesday, February 28, 2001",200102
"Thursday, March 1, 2001",200103
"Friday, March 2, 2001",200103
"Saturday, March 3, 2001",200103
"Sunday, March 4, 2001",200103
"Monday, March 5, 2001",200103
"Tuesday, March 6, 2001",200103
"Wednesday, March 7, 2001",200103
"Thursday, March 8, 2001",200103
"Friday, March 9, 2001",200103
"Saturday, March 10, 2001",200103
"Sunday, March 11, 2001",200103
"Monday, March 12, 2001",200103
"Tuesday, March 13, 2001",200103
"Wednesday, March 14, 2001",200103
"Thursday, March 15, 2001",200103
"Friday, March 16, 2001",200103
"Saturday, March 17, 2001",200103
"Sunday, March 18, 2001",200103
"Monday, March 19, 2001",200103
"Tuesday, March 20, 2001",200103
"Wednesday, March 21, 2001",200103
"Thursday, March 22, 2001",200103
"Friday, March 23, 2001",200103
"Saturday, March 24, 2001",200103
"Sunday, March 25, 2001",200103
"Monday, March 26, 2001",200103
"Tuesday, March 27, 2001",200103
"Wednesday, March 28, 2001",200103
"Thursday, March 29, 2001",200103
"Friday, March 30, 2001",200103
"Saturday, March 31, 2001",200103
"Sunday, April 1, 2001",200104
